user_id,signup_date,country,age_group,gender,device_type,operating_system,subscription_type,preferred_language,referral_source
USR_08996,2025-06-02,US,25-34,Male,Mobile,Android,Free,German,Instagram
USR_08997,2025-03-18,US,25-34,Male,Mobile,iOS,Free,English,App Store
USR_08998,2025-03-26,US,25-34,Male,Mobile,Android,Free,English,TikTok
USR_08999,2025-04-19,US,45+,Female,Mobile,Android,Premium,English,App Store
USR_09000,2025-01-31,US,35-44,Female,Mobile,Android,Free,English,App Store
USR_09001,2025-05-02,AU,35-44,Prefer not to say,Mobile,iOS,Free,English,TikTok
USR_09002,2025-04-17,US,45+,Female,Mobile,iOS,Premium,English,App Store
USR_09003,2025-02-23,US,18-24,Female,Mobile,Android,Free,English,TikTok
USR_09004,2025-05-13,US,25-34,Male,Mobile,iOS,Premium,English,App Store
USR_09005,2025-05-21,US,35-44,Female,Mobile,Android,Free,English,TikTok
USR_09006,2025-06-05,US,25-34,Male,Mobile,iOS,Free,Hindi,App Store
USR_09007,2025-02-12,CA,45+,Female,Mobile,iOS,Free,Spanish,Google Ads
USR_09008,2025-03-30,DE,18-24,Male,Mobile,Android,Premium,English,Google Ads
USR_09009,2025-04-25,IN,25-34,Male,Mobile,iOS,Free,English,TikTok
USR_09010,2025-04-09,IN,45+,Female,Mobile,iOS,Free,English,Organic
USR_09011,2025-02-16,US,25-34,Female,Mobile,iOS,Premium,Spanish,App Store
USR_09012,2025-03-12,US,35-44,Female,Mobile,iOS,Premium,English,App Store
USR_09013,2025-06-15,US,18-24,Female,Mobile,iOS,Free,English,Google Ads
USR_09014,2025-03-08,IN,25-34,Female,Mobile,iOS,Free,Spanish,TikTok
USR_09015,2025-03-03,US,45+,Female,Mobile,Android,Premium,Spanish,Organic
USR_09016,2025-04-19,CA,25-34,Male,Tablet,iOS,Free,English,Organic
USR_09017,2025-06-16,US,18-24,Male,Desktop,Windows,Free,English,Google Ads
USR_09018,2025-02-06,US,18-24,Female,Mobile,Android,Premium,German,Instagram
USR_09019,2025-04-29,DE,35-44,Female,Mobile,Android,Premium,English,Google Ads
USR_09020,2025-03-27,IN,35-44,Female,Mobile,Android,Free,English,Instagram
USR_09021,2025-05-06,IN,18-24,Male,Mobile,iOS,Free,Spanish,Instagram
USR_09022,2025-05-16,CA,18-24,Female,Mobile,iOS,Free,English,Google Ads
USR_09023,2025-02-21,IN,35-44,Female,Mobile,iOS,Free,English,App Store
USR_09024,2025-04-01,CA,35-44,Female,Mobile,Android,Premium,Spanish,Google Ads
USR_09025,2025-02-02,DE,18-24,Prefer not to say,Mobile,Android,Free,English,App Store
USR_09026,2025-03-22,US,25-34,Male,Mobile,Android,Free,English,Google Ads
USR_09027,2025-02-11,CA,35-44,Male,Mobile,Android,Free,Spanish,TikTok
USR_09028,2025-04-22,AU,25-34,Female,Mobile,iOS,Free,English,TikTok
USR_09029,2025-05-06,US,45+,Female,Tablet,Android,Premium,English,App Store
USR_09030,2025-06-04,IN,25-34,Female,Mobile,iOS,Premium,Hindi,App Store
USR_09031,2025-05-16,DE,25-34,Prefer not to say,Mobile,Android,Free,English,Organic
USR_09032,2025-05-31,UK,25-34,Female,Mobile,iOS,Free,Hindi,Google Ads
USR_09033,2025-04-16,US,45+,Female,Desktop,Windows,Premium,English,Instagram
USR_09034,2025-05-05,UK,25-34,Female,Mobile,iOS,Premium,English,TikTok
USR_09035,2025-04-23,IN,18-24,Male,Mobile,Android,Free,English,TikTok
USR_09036,2025-03-05,CA,25-34,Female,Mobile,Android,Free,Hindi,App Store
USR_09037,2025-05-03,US,35-44,Female,Mobile,iOS,Free,Spanish,App Store
USR_09038,2025-04-24,UK,25-34,Prefer not to say,Desktop,Windows,Free,English,TikTok
USR_09039,2025-01-20,US,25-34,Female,Mobile,iOS,Premium,English,Organic
USR_09040,2025-01-16,IN,25-34,Male,Mobile,iOS,Free,English,Organic
USR_09041,2025-05-25,US,18-24,Female,Mobile,iOS,Free,English,App Store
USR_09042,2025-01-19,UK,18-24,Male,Mobile,Android,Free,English,App Store
USR_09043,2025-04-30,IN,18-24,Female,Mobile,Android,Free,Hindi,App Store
USR_09044,2025-05-16,US,25-34,Female,Mobile,Android,Free,English,Instagram
USR_09045,2025-06-15,US,35-44,Male,Mobile,iOS,Premium,English,App Store
USR_09046,2025-02-07,US,35-44,Female,Mobile,Android,Premium,English,TikTok
USR_09047,2025-04-03,US,45+,Non-binary,Mobile,iOS,Free,English,App Store
USR_09048,2025-04-15,US,25-34,Male,Mobile,iOS,Free,English,Instagram
USR_09049,2025-04-10,DE,35-44,Male,Mobile,iOS,Free,Spanish,App Store
USR_09050,2025-03-31,IN,18-24,Female,Mobile,Android,Free,English,TikTok
USR_09051,2025-06-08,IN,18-24,Male,Mobile,Android,Free,English,TikTok
USR_09052,2025-02-13,DE,18-24,Male,Mobile,Android,Free,Hindi,App Store
USR_09053,2025-03-17,US,25-34,Male,Tablet,iOS,Free,German,App Store
USR_09054,2025-05-25,US,18-24,Female,Mobile,Android,Premium,Spanish,Instagram
USR_09055,2025-03-20,US,18-24,Non-binary,Mobile,Android,Premium,English,TikTok
USR_09056,2025-03-14,IN,25-34,Female,Mobile,iOS,Free,English,TikTok
USR_09057,2025-06-16,AU,25-34,Female,Mobile,iOS,Premium,English,Organic
USR_09058,2025-06-19,US,25-34,Prefer not to say,Desktop,Windows,Premium,English,App Store
USR_09059,2025-06-25,US,25-34,Male,Tablet,Android,Premium,English,Instagram
USR_09060,2025-05-20,UK,18-24,Female,Mobile,Android,Free,English,TikTok
USR_09061,2025-04-06,UK,18-24,Non-binary,Mobile,iOS,Premium,German,TikTok
USR_09062,2025-03-30,IN,18-24,Female,Mobile,iOS,Free,Hindi,Google Ads
USR_09063,2025-04-13,US,18-24,Female,Desktop,Windows,Free,English,Organic
USR_09064,2025-05-26,DE,25-34,Male,Mobile,Android,Premium,German,App Store
USR_09065,2025-01-06,UK,35-44,Female,Mobile,iOS,Free,Spanish,App Store
USR_09066,2025-05-02,IN,25-34,Non-binary,Mobile,Android,Free,English,Instagram
USR_09067,2025-06-20,DE,25-34,Male,Mobile,iOS,Free,English,TikTok
USR_09068,2025-04-26,DE,35-44,Female,Desktop,Windows,Premium,English,Google Ads
USR_09069,2025-06-12,US,18-24,Male,Mobile,iOS,Free,English,Organic
USR_09070,2025-03-03,US,18-24,Female,Mobile,iOS,Free,English,Google Ads
USR_09071,2025-05-24,UK,25-34,Female,Mobile,iOS,Free,English,Google Ads
USR_09072,2025-05-16,UK,25-34,Non-binary,Mobile,Android,Free,Spanish,App Store
USR_09073,2025-03-30,CA,25-34,Male,Desktop,Windows,Free,English,TikTok
USR_09074,2025-04-06,DE,35-44,Female,Mobile,Android,Free,German,Organic
USR_09075,2025-05-06,US,18-24,Female,Mobile,iOS,Premium,English,Organic
USR_09076,2025-03-31,UK,25-34,Female,Mobile,Android,Premium,German,TikTok
USR_09077,2025-03-27,US,18-24,Female,Mobile,Android,Premium,German,Instagram
USR_09078,2025-06-08,IN,35-44,Male,Mobile,iOS,Premium,English,Instagram
USR_09079,2025-05-18,DE,35-44,Female,Mobile,iOS,Free,English,TikTok
USR_09080,2025-05-01,UK,18-24,Female,Mobile,Android,Premium,English,Instagram
USR_09081,2025-03-17,US,18-24,Male,Mobile,iOS,Premium,Spanish,App Store
USR_09082,2025-04-02,IN,18-24,Female,Mobile,iOS,Free,English,App Store
USR_09083,2025-03-11,AU,18-24,Female,Mobile,Android,Premium,English,App Store
USR_09084,2025-05-28,US,25-34,Prefer not to say,Mobile,Android,Free,English,Google Ads
USR_09085,2025-05-13,IN,25-34,Female,Mobile,iOS,Premium,English,Organic
USR_09086,2025-01-23,DE,45+,Male,Mobile,iOS,Free,English,Instagram
USR_09087,2025-05-17,CA,25-34,Female,Tablet,iOS,Premium,English,App Store
USR_09088,2025-02-27,CA,18-24,Female,Tablet,iOS,Premium,Spanish,App Store
USR_09089,2025-02-15,US,18-24,Female,Mobile,iOS,Free,English,Organic
USR_09090,2025-01-22,CA,18-24,Female,Desktop,Windows,Premium,English,Instagram
USR_09091,2025-01-08,UK,18-24,Female,Mobile,iOS,Free,German,App Store
USR_09092,2025-05-03,US,35-44,Female,Mobile,Android,Premium,English,App Store
USR_09093,2025-01-20,US,18-24,Female,Mobile,iOS,Free,English,Google Ads
USR_09094,2025-06-28,US,45+,Female,Mobile,iOS,Free,English,TikTok
USR_09095,2025-03-19,US,25-34,Female,Desktop,MacOS,Free,English,Instagram
USR_09096,2025-02-08,UK,25-34,Prefer not to say,Mobile,iOS,Free,Spanish,Google Ads
USR_09097,2025-02-06,CA,25-34,Male,Mobile,Android,Premium,English,Google Ads
USR_09098,2025-06-27,CA,25-34,Male,Mobile,Android,Free,Spanish,App Store
USR_09099,2025-06-11,US,25-34,Male,Mobile,Android,Free,Spanish,TikTok
USR_09100,2025-03-16,UK,25-34,Female,Mobile,iOS,Free,English,Organic
USR_09101,2025-04-28,IN,18-24,Male,Mobile,iOS,Free,English,Instagram
USR_09102,2025-04-14,UK,45+,Male,Mobile,iOS,Premium,German,TikTok
USR_09103,2025-06-10,DE,18-24,Female,Mobile,iOS,Premium,English,Instagram
USR_09104,2025-01-31,UK,25-34,Female,Mobile,Android,Premium,English,App Store
USR_09105,2025-05-03,CA,25-34,Female,Mobile,Android,Premium,English,App Store
USR_09106,2025-02-23,US,18-24,Female,Mobile,Android,Free,English,Google Ads
USR_09107,2025-06-21,AU,18-24,Female,Mobile,iOS,Free,English,Google Ads
USR_09108,2025-02-03,IN,18-24,Prefer not to say,Mobile,Android,Free,English,Organic
USR_09109,2025-05-02,DE,25-34,Male,Mobile,iOS,Premium,English,Organic
USR_09110,2025-04-23,DE,25-34,Female,Mobile,Android,Free,Spanish,Google Ads
USR_09111,2025-03-03,US,35-44,Male,Desktop,Windows,Premium,English,App Store
USR_09112,2025-01-23,CA,35-44,Female,Mobile,Android,Free,English,App Store
USR_09113,2025-02-15,UK,18-24,Male,Mobile,iOS,Free,English,TikTok
USR_09114,2025-02-25,CA,25-34,Male,Mobile,iOS,Free,English,App Store
USR_09115,2025-05-15,US,35-44,Male,Desktop,MacOS,Free,English,App Store
USR_09116,2025-04-28,IN,25-34,Male,Mobile,Android,Free,English,Instagram
USR_09117,2025-05-11,DE,25-34,Female,Mobile,Android,Free,Hindi,Organic
USR_09118,2025-06-15,UK,35-44,Female,Mobile,iOS,Free,Hindi,App Store
USR_09119,2025-06-11,US,18-24,Male,Mobile,iOS,Free,English,App Store
USR_09120,2025-04-23,US,35-44,Male,Mobile,iOS,Premium,English,App Store
USR_09121,2025-02-13,AU,18-24,Male,Mobile,Android,Premium,English,Instagram
USR_09122,2025-05-08,US,25-34,Prefer not to say,Desktop,Windows,Free,Hindi,Google Ads
USR_09123,2025-04-18,DE,18-24,Male,Mobile,Android,Free,English,App Store
USR_09124,2025-06-07,AU,35-44,Male,Mobile,Android,Free,English,Instagram
USR_09125,2025-01-17,CA,25-34,Male,Mobile,iOS,Premium,English,App Store
USR_09126,2025-02-28,CA,25-34,Female,Mobile,Android,Free,English,Google Ads
USR_09127,2025-05-18,US,35-44,Female,Mobile,Android,Free,English,Organic
USR_09128,2025-04-09,DE,35-44,Male,Mobile,iOS,Free,German,Instagram
USR_09129,2025-03-25,CA,35-44,Female,Mobile,iOS,Free,English,TikTok
USR_09130,2025-05-26,DE,18-24,Male,Mobile,iOS,Free,English,Google Ads
USR_09131,2025-02-14,UK,35-44,Female,Mobile,iOS,Free,English,Instagram
USR_09132,2025-04-18,IN,25-34,Female,Desktop,Windows,Free,Hindi,App Store
USR_09133,2025-03-03,US,25-34,Male,Mobile,Android,Free,Spanish,App Store
USR_09134,2025-02-28,CA,45+,Female,Mobile,iOS,Free,English,App Store
USR_09135,2025-06-26,IN,18-24,Female,Mobile,Android,Free,English,Organic
USR_09136,2025-06-09,IN,18-24,Female,Mobile,Android,Free,English,Organic
USR_09137,2025-05-18,IN,25-34,Male,Mobile,Android,Free,English,TikTok
USR_09138,2025-01-11,US,35-44,Male,Desktop,Windows,Premium,English,Organic
USR_09139,2025-04-12,DE,25-34,Prefer not to say,Desktop,MacOS,Free,English,App Store
USR_09140,2025-03-11,DE,25-34,Female,Mobile,Android,Free,English,Google Ads
USR_09141,2025-05-03,US,25-34,Male,Mobile,iOS,Free,Hindi,App Store
USR_09142,2025-06-24,DE,25-34,Female,Tablet,Android,Free,German,App Store
USR_09143,2025-02-03,US,35-44,Female,Mobile,iOS,Free,English,Instagram
USR_09144,2025-04-11,AU,18-24,Female,Mobile,iOS,Free,English,Google Ads
USR_09145,2025-05-25,US,25-34,Female,Mobile,iOS,Free,English,Google Ads
USR_09146,2025-04-14,DE,35-44,Female,Desktop,Windows,Free,English,TikTok
USR_09147,2025-02-09,US,25-34,Female,Mobile,Android,Free,English,Google Ads
USR_09148,2025-01-19,UK,25-34,Female,Mobile,iOS,Free,English,App Store
USR_09149,2025-03-08,UK,18-24,Male,Mobile,iOS,Free,English,Google Ads
USR_09150,2025-03-23,US,35-44,Female,Mobile,Android,Free,English,TikTok
USR_09151,2025-03-05,CA,25-34,Prefer not to say,Mobile,Android,Free,German,Organic
USR_09152,2025-03-24,US,25-34,Male,Mobile,iOS,Free,English,Instagram
USR_09153,2025-02-16,IN,25-34,Female,Mobile,Android,Free,Spanish,Google Ads
USR_09154,2025-01-06,DE,25-34,Female,Mobile,iOS,Premium,Spanish,TikTok
USR_09155,2025-01-16,IN,35-44,Male,Mobile,Android,Free,English,Google Ads
USR_09156,2025-05-26,IN,35-44,Male,Mobile,Android,Free,English,Google Ads
USR_09157,2025-06-29,US,25-34,Male,Mobile,iOS,Premium,English,TikTok
USR_09158,2025-06-25,US,25-34,Male,Mobile,iOS,Free,English,TikTok
USR_09159,2025-06-20,UK,35-44,Female,Mobile,iOS,Free,English,Google Ads
USR_09160,2025-02-08,US,18-24,Female,Mobile,iOS,Free,Spanish,App Store
USR_09161,2025-06-26,DE,18-24,Male,Mobile,iOS,Premium,English,App Store
USR_09162,2025-04-23,US,35-44,Male,Mobile,iOS,Free,English,App Store
USR_09163,2025-05-20,DE,25-34,Male,Mobile,iOS,Free,Hindi,App Store
USR_09164,2025-05-18,US,25-34,Male,Mobile,iOS,Free,Hindi,Instagram
USR_09165,2025-03-12,IN,18-24,Female,Mobile,iOS,Free,English,App Store
USR_09166,2025-04-20,US,35-44,Prefer not to say,Tablet,iOS,Premium,English,App Store
USR_09167,2025-02-24,US,25-34,Non-binary,Tablet,Android,Premium,English,Google Ads
USR_09168,2025-05-09,IN,35-44,Female,Tablet,Android,Free,English,Instagram
USR_09169,2025-02-18,US,45+,Female,Mobile,iOS,Free,English,TikTok
USR_09170,2025-06-13,IN,45+,Female,Desktop,Windows,Free,English,App Store
USR_09171,2025-01-21,CA,35-44,Male,Mobile,iOS,Free,English,App Store
USR_09172,2025-02-06,US,18-24,Female,Mobile,Android,Premium,English,Instagram
USR_09173,2025-04-26,DE,35-44,Female,Mobile,Android,Free,English,App Store
USR_09174,2025-01-24,UK,18-24,Female,Mobile,Android,Free,Hindi,App Store
USR_09175,2025-02-24,IN,35-44,Female,Mobile,iOS,Free,English,Google Ads
USR_09176,2025-01-25,UK,18-24,Female,Mobile,Android,Free,Hindi,Organic
USR_09177,2025-05-15,CA,25-34,Male,Mobile,Android,Premium,English,App Store
USR_09178,2025-05-07,US,18-24,Male,Mobile,iOS,Free,English,App Store
USR_09179,2025-04-03,US,35-44,Male,Mobile,Android,Free,English,TikTok
USR_09180,2025-04-04,UK,18-24,Male,Mobile,iOS,Free,English,TikTok
USR_09181,2025-03-12,UK,25-34,Male,Mobile,iOS,Free,English,App Store
USR_09182,2025-05-02,US,35-44,Male,Mobile,iOS,Free,English,Organic
USR_09183,2025-01-24,AU,25-34,Female,Mobile,iOS,Free,English,App Store
USR_09184,2025-01-11,AU,18-24,Female,Mobile,Android,Free,English,Organic
USR_09185,2025-03-14,US,25-34,Female,Mobile,Android,Free,English,Instagram
USR_09186,2025-01-12,US,18-24,Non-binary,Mobile,iOS,Premium,Hindi,Organic
USR_09187,2025-02-04,UK,25-34,Male,Mobile,iOS,Free,English,App Store
USR_09188,2025-05-21,US,45+,Male,Mobile,iOS,Free,English,Google Ads
USR_09189,2025-01-23,US,25-34,Non-binary,Tablet,Android,Free,Hindi,App Store
USR_09190,2025-03-24,US,18-24,Male,Mobile,iOS,Premium,English,App Store
USR_09191,2025-06-16,DE,25-34,Non-binary,Mobile,Android,Premium,English,Google Ads
USR_09192,2025-03-29,IN,45+,Female,Mobile,Android,Premium,English,Google Ads
USR_09193,2025-03-21,US,18-24,Male,Mobile,iOS,Free,English,Google Ads
USR_09194,2025-04-07,US,25-34,Male,Mobile,iOS,Free,English,App Store
USR_09195,2025-05-20,IN,25-34,Male,Tablet,iOS,Free,English,Organic
USR_09196,2025-02-03,UK,35-44,Female,Mobile,iOS,Premium,Spanish,TikTok
USR_09197,2025-03-16,IN,35-44,Male,Mobile,iOS,Free,English,App Store
USR_09198,2025-06-08,DE,25-34,Female,Mobile,Android,Free,English,Instagram
USR_09199,2025-05-08,CA,25-34,Male,Mobile,iOS,Free,Spanish,TikTok
USR_09200,2025-05-21,US,25-34,Male,Mobile,iOS,Free,Spanish,App Store
USR_09201,2025-01-31,IN,18-24,Female,Mobile,iOS,Premium,English,Google Ads
USR_09202,2025-05-10,DE,18-24,Female,Mobile,Android,Free,English,Organic
USR_09203,2025-04-13,CA,25-34,Male,Mobile,iOS,Premium,Spanish,TikTok
USR_09204,2025-01-15,AU,18-24,Male,Mobile,Android,Free,English,App Store
USR_09205,2025-02-26,US,35-44,Male,Mobile,iOS,Free,English,App Store
USR_09206,2025-03-16,US,18-24,Male,Desktop,Windows,Premium,English,Instagram
USR_09207,2025-02-03,IN,18-24,Male,Desktop,MacOS,Free,English,Google Ads
USR_09208,2025-04-13,DE,25-34,Female,Mobile,iOS,Premium,English,App Store
USR_09209,2025-03-16,CA,18-24,Male,Mobile,iOS,Premium,English,Google Ads
USR_09210,2025-01-29,IN,25-34,Male,Mobile,Android,Free,English,Google Ads
USR_09211,2025-01-16,US,25-34,Male,Mobile,Android,Free,English,TikTok
USR_09212,2025-06-16,US,35-44,Female,Mobile,iOS,Premium,English,App Store
USR_09213,2025-03-18,UK,45+,Female,Mobile,iOS,Premium,English,Instagram
USR_09214,2025-02-06,US,35-44,Female,Mobile,iOS,Free,English,Organic
USR_09215,2025-03-22,CA,18-24,Non-binary,Mobile,Android,Free,English,Instagram
USR_09216,2025-05-29,US,45+,Female,Mobile,Android,Free,English,App Store
USR_09217,2025-06-21,IN,25-34,Female,Mobile,iOS,Free,English,App Store
USR_09218,2025-05-04,IN,25-34,Female,Mobile,iOS,Free,English,TikTok
USR_09219,2025-01-19,UK,25-34,Female,Desktop,Windows,Free,German,Google Ads
USR_09220,2025-04-12,US,18-24,Male,Mobile,Android,Premium,English,Organic
USR_09221,2025-05-16,CA,35-44,Male,Mobile,Android,Free,English,Organic
USR_09222,2025-03-18,DE,25-34,Male,Desktop,MacOS,Free,English,Organic
USR_09223,2025-02-10,CA,25-34,Female,Mobile,Android,Premium,English,TikTok
USR_09224,2025-03-02,US,18-24,Female,Mobile,iOS,Free,Hindi,TikTok
USR_09225,2025-01-26,US,35-44,Male,Mobile,Android,Free,English,Instagram
USR_09226,2025-03-12,US,35-44,Female,Mobile,Android,Free,English,App Store
USR_09227,2025-04-13,US,18-24,Male,Mobile,iOS,Free,English,Instagram
USR_09228,2025-03-11,IN,25-34,Female,Mobile,Android,Free,English,Google Ads
USR_09229,2025-04-17,IN,35-44,Female,Mobile,iOS,Premium,English,Instagram
USR_09230,2025-06-06,US,25-34,Female,Mobile,Android,Free,Hindi,Instagram
USR_09231,2025-04-17,US,25-34,Non-binary,Mobile,Android,Premium,English,Google Ads
USR_09232,2025-04-13,US,25-34,Female,Mobile,iOS,Premium,English,App Store
USR_09233,2025-01-19,DE,18-24,Male,Mobile,Android,Free,English,Instagram
USR_09234,2025-03-09,UK,25-34,Male,Desktop,Windows,Free,English,Organic
USR_09235,2025-03-11,AU,25-34,Female,Mobile,Android,Premium,English,Instagram
USR_09236,2025-04-23,UK,25-34,Female,Mobile,iOS,Premium,English,Organic
USR_09237,2025-02-26,CA,35-44,Non-binary,Mobile,Android,Premium,English,Organic
USR_09238,2025-06-14,US,18-24,Female,Mobile,iOS,Premium,English,Organic
USR_09239,2025-03-02,US,18-24,Male,Tablet,iOS,Free,Spanish,App Store
USR_09240,2025-04-02,CA,18-24,Prefer not to say,Mobile,iOS,Free,English,App Store
USR_09241,2025-01-30,CA,18-24,Female,Mobile,iOS,Free,English,TikTok
USR_09242,2025-06-02,US,18-24,Female,Mobile,Android,Premium,English,Google Ads
USR_09243,2025-05-07,US,45+,Female,Mobile,iOS,Free,Hindi,TikTok
USR_09244,2025-04-25,US,18-24,Female,Mobile,iOS,Free,English,TikTok
USR_09245,2025-01-06,UK,25-34,Female,Mobile,iOS,Free,English,Instagram
USR_09246,2025-01-18,CA,18-24,Male,Desktop,Windows,Premium,Spanish,App Store
USR_09247,2025-01-10,DE,25-34,Male,Mobile,iOS,Free,German,TikTok
USR_09248,2025-04-02,US,45+,Male,Mobile,Android,Free,English,Organic
USR_09249,2025-05-19,US,18-24,Non-binary,Mobile,iOS,Premium,English,App Store
USR_09250,2025-03-18,US,35-44,Female,Mobile,Android,Premium,English,TikTok
USR_09251,2025-04-11,UK,45+,Female,Mobile,Android,Premium,Spanish,Instagram
USR_09252,2025-03-25,UK,25-34,Female,Mobile,Android,Premium,English,App Store
USR_09253,2025-02-21,IN,25-34,Female,Mobile,Android,Free,English,Google Ads
USR_09254,2025-01-31,US,25-34,Female,Mobile,Android,Free,Hindi,TikTok
USR_09255,2025-05-25,CA,35-44,Female,Mobile,iOS,Premium,Hindi,App Store
USR_09256,2025-04-20,IN,18-24,Male,Mobile,Android,Free,English,App Store
USR_09257,2025-04-03,DE,25-34,Prefer not to say,Mobile,iOS,Free,English,Organic
USR_09258,2025-06-13,DE,25-34,Female,Mobile,iOS,Premium,English,App Store
USR_09259,2025-06-03,IN,18-24,Male,Mobile,Android,Free,English,Organic
USR_09260,2025-02-22,DE,35-44,Male,Mobile,iOS,Free,English,Google Ads
USR_09261,2025-05-25,US,25-34,Female,Mobile,iOS,Premium,English,App Store
USR_09262,2025-03-27,US,25-34,Female,Mobile,Android,Free,English,TikTok
USR_09263,2025-06-02,US,25-34,Prefer not to say,Mobile,iOS,Free,English,Google Ads
USR_09264,2025-01-02,IN,18-24,Male,Mobile,iOS,Free,English,App Store
USR_09265,2025-03-27,DE,18-24,Prefer not to say,Mobile,Android,Free,Hindi,Instagram
USR_09266,2025-05-13,US,25-34,Female,Mobile,iOS,Free,English,Instagram
USR_09267,2025-01-04,CA,25-34,Female,Mobile,iOS,Free,English,App Store
USR_09268,2025-06-13,IN,18-24,Female,Mobile,Android,Premium,German,App Store
USR_09269,2025-01-06,DE,18-24,Prefer not to say,Mobile,Android,Free,English,TikTok
USR_09270,2025-05-29,CA,25-34,Female,Desktop,Windows,Free,English,Instagram
USR_09271,2025-04-28,DE,35-44,Female,Mobile,iOS,Free,English,Google Ads
USR_09272,2025-03-30,US,35-44,Female,Desktop,MacOS,Free,Hindi,TikTok
USR_09273,2025-06-03,US,18-24,Female,Tablet,iOS,Premium,English,Google Ads
USR_09274,2025-06-16,UK,25-34,Female,Mobile,iOS,Free,Hindi,App Store
USR_09275,2025-06-10,US,35-44,Male,Mobile,iOS,Free,English,Google Ads
USR_09276,2025-01-14,US,25-34,Female,Mobile,Android,Premium,English,App Store
USR_09277,2025-02-25,IN,45+,Female,Mobile,iOS,Free,Spanish,App Store
USR_09278,2025-03-22,IN,45+,Female,Mobile,iOS,Premium,Spanish,Instagram
USR_09279,2025-05-29,IN,18-24,Male,Mobile,iOS,Free,English,App Store
USR_09280,2025-02-15,US,18-24,Female,Mobile,iOS,Free,English,TikTok
USR_09281,2025-05-24,UK,18-24,Female,Mobile,iOS,Premium,Hindi,TikTok
USR_09282,2025-01-16,US,18-24,Male,Mobile,iOS,Free,English,Instagram
USR_09283,2025-04-30,US,45+,Female,Mobile,Android,Free,English,App Store
